k,context,entropy,condition,position,target_word
2,Honolulu shortly,1.488262414932251,becoming_michelle,7,shortly
4,away in Honolulu shortly,1.4819177389144897,becoming_michelle,7,shortly
8,Barack’s mother had passed away in Honolulu shortly,1.2835144996643066,becoming_michelle,7,shortly
1,your,12.634740829467773,becoming_michelle,11,your
2,brush your,11.235795021057129,becoming_michelle,11,your
4,"socks, to brush your",5.2873735427856445,becoming_michelle,11,your
8,"on a pair of socks, to brush your",3.638065814971924,becoming_michelle,11,your
1,put,11.452770233154297,becoming_michelle,3,put
2,to put,6.3691253662109375,becoming_michelle,3,put
4,It hurts to put,7.015300273895264,becoming_michelle,3,put
1,to,11.301959037780762,becoming_michelle,2,to
2,hurts to,10.175764083862305,becoming_michelle,2,to
1,to,11.301959037780762,becoming_michelle,5,to
2,up to,10.544133186340332,becoming_michelle,5,to
4,already signed up to,8.26675796508789,becoming_michelle,5,to
1,already,10.248457908630371,becoming_michelle,2,already
2,was already,9.047961235046387,becoming_michelle,2,already
1,up,10.697288513183594,becoming_michelle,4,up
2,signed up,4.131221771240234,becoming_michelle,4,up
4,was already signed up,3.499389171600342,becoming_michelle,4,up
1,knew,8.216919898986816,becoming_michelle,1,knew
2,I knew,5.809624671936035,becoming_michelle,1,knew
1,read,10.640660285949707,becoming_michelle,5,read
2,he read,7.084225654602051,becoming_michelle,5,read
4,how much he read,7.3444695472717285,becoming_michelle,5,read
1,he,11.501636505126953,becoming_michelle,4,he
2,much he,7.56645393371582,becoming_michelle,4,he
4,knew how much he,6.2874650955200195,becoming_michelle,4,he
1,President,10.8104248046875,becoming_michelle,10,President
2,by President,6.270034313201904,becoming_michelle,10,President
4,been invited by President,4.873377323150635,becoming_michelle,10,President
8,"for the president-elect, we’d been invited by President",4.161947250366211,becoming_michelle,10,President
1,was,10.896289825439453,becoming_michelle,1,was
2,As was,8.08856201171875,becoming_michelle,1,was
1,by,11.555146217346191,becoming_michelle,9,by
2,invited by,10.141335487365723,becoming_michelle,9,by
4,we’d been invited by,8.387517929077148,becoming_michelle,9,by
8,"protocol for the president-elect, we’d been invited by",7.339503288269043,becoming_michelle,9,by
1,"relatives,",9.551055908203125,becoming_michelle,8,"relatives,"
2,"my relatives,",8.608931541442871,becoming_michelle,8,"relatives,"
4,"some of my relatives,",7.113819122314453,becoming_michelle,8,"relatives,"
8,"did speak differently than some of my relatives,",5.745288372039795,becoming_michelle,8,"relatives,"
1,did,10.002723693847656,becoming_michelle,11,did
2,so did,6.354475021362305,becoming_michelle,11,did
4,"relatives, and so did",8.708484649658203,becoming_michelle,11,did
8,"than some of my relatives, and so did",6.115830421447754,becoming_michelle,11,did
1,my,12.444364547729492,becoming_michelle,7,my
2,of my,10.557360649108887,becoming_michelle,7,my
4,than some of my,8.606342315673828,becoming_michelle,7,my
8,I did speak differently than some of my,6.528116226196289,becoming_michelle,7,my
1,the,12.734390258789062,becoming_michelle,2,the
2,was the,9.750276565551758,becoming_michelle,2,the
1,Barack’s,12.366392135620117,becoming_michelle,6,Barack’s
2,where Barack’s,9.477991104125977,becoming_michelle,6,Barack’s
4,one topic where Barack’s,10.761640548706055,becoming_michelle,6,Barack’s
1,where,11.376585006713867,becoming_michelle,5,where
2,topic where,7.248100280761719,becoming_michelle,5,where
4,the one topic where,6.704770565032959,becoming_michelle,5,where
1,weird,8.239306449890137,becoming_michelle,3,weird
2,a weird,9.966573715209961,becoming_michelle,3,weird
4,I felt a weird,7.999698162078857,becoming_michelle,3,weird
1,felt,10.970352172851562,becoming_michelle,1,felt
2,I felt,6.352838039398193,becoming_michelle,1,felt
1,they,10.613469123840332,becoming_michelle,10,they
2,if they,7.178382396697998,becoming_michelle,10,they
4,"knees, as if they",4.407905578613281,becoming_michelle,10,they
8,"weird airiness in my knees, as if they",4.3033127784729,becoming_michelle,10,they
1,really,11.044758796691895,becoming_michelle,8,really
2,Illinois really,6.600161075592041,becoming_michelle,8,really
4,state of Illinois really,7.5724616050720215,becoming_michelle,8,really
8,sharing him with the state of Illinois really,8.19973373413086,becoming_michelle,8,really
1,be,11.872392654418945,becoming_michelle,9,be
2,really be,9.350268363952637,becoming_michelle,9,be
4,of Illinois really be,9.014362335205078,becoming_michelle,9,be
8,him with the state of Illinois really be,9.724982261657715,becoming_michelle,9,be
1,all,11.139111518859863,becoming_michelle,10,all
2,be all,9.295083045959473,becoming_michelle,10,all
4,Illinois really be all,6.240864276885986,becoming_michelle,10,all
8,with the state of Illinois really be all,6.447497844696045,becoming_michelle,10,all
1,no,11.925097465515137,becoming_michelle,8,no
2,was no,10.337575912475586,becoming_michelle,8,no
4,and there was no,10.187139511108398,becoming_michelle,8,no
8,"campaign was under way, and there was no",8.943634033203125,becoming_michelle,8,no
1,was,10.896289825439453,becoming_michelle,2,was
2,campaign was,9.517257690429688,becoming_michelle,2,was
1,and,11.574933052062988,becoming_michelle,5,and
2,"way, and",10.859125137329102,becoming_michelle,5,and
4,"was under way, and",8.763214111328125,becoming_michelle,5,and
1,it,10.897254943847656,becoming_michelle,2,it
2,describe it,5.679952144622803,becoming_michelle,2,it
1,he,11.501636505126953,becoming_michelle,11,he
2,"mistake,” he",8.294255256652832,becoming_michelle,11,he
4,"be a mistake,” he",7.4980549812316895,becoming_michelle,11,he
8,"hard to read would be a mistake,” he",7.142282485961914,becoming_michelle,11,he
1,a,11.316549301147461,becoming_michelle,9,a
2,be a,11.489357948303223,becoming_michelle,9,a
4,read would be a,9.34597110748291,becoming_michelle,9,a
8,it as hard to read would be a,9.518697738647461,becoming_michelle,9,a
1,great,11.726061820983887,becoming_michelle,2,great
2,wasn’t great,10.212973594665527,becoming_michelle,2,great
1,out,10.346115112304688,becoming_michelle,9,out
2,was out,4.65976095199585,becoming_michelle,9,out
4,understood it was out,2.0024001598358154,becoming_michelle,9,out
8,"great news, but I understood it was out",1.8730535507202148,becoming_michelle,9,out
1,it,10.897254943847656,becoming_michelle,7,it
2,understood it,6.3737077713012695,becoming_michelle,7,it
4,but I understood it,6.16679573059082,becoming_michelle,7,it
8,"This wasn’t great news, but I understood it",4.406041622161865,becoming_michelle,7,it
1,"Kezia,",10.163044929504395,becoming_michelle,3,"Kezia,"
2,"Grace Kezia,",10.141985893249512,becoming_michelle,3,"Kezia,"
4,"Her mother, Grace Kezia,",7.378138542175293,becoming_michelle,3,"Kezia,"
1,with,11.736027717590332,becoming_michelle,7,with
2,pregnant with,8.825736045837402,becoming_michelle,7,with
4,had been pregnant with,6.9966559410095215,becoming_michelle,7,with
8,"Her mother, Grace Kezia, had been pregnant with",7.020056247711182,becoming_michelle,7,with
1,pregnant,6.053582191467285,becoming_michelle,6,pregnant
2,been pregnant,4.851539611816406,becoming_michelle,6,pregnant
4,"Kezia, had been pregnant",3.7267303466796875,becoming_michelle,6,pregnant
1,so,11.06381893157959,becoming_michelle,9,so
2,that so,5.829736709594727,becoming_michelle,9,so
4,and after that so,6.420191287994385,becoming_michelle,9,so
8,"Virginia went for McCain, and after that so",2.6493396759033203,becoming_michelle,9,so
1,for,11.576336860656738,becoming_michelle,4,for
2,went for,9.011305809020996,becoming_michelle,4,for
4,West Virginia went for,8.156764030456543,becoming_michelle,4,for
1,and,11.574933052062988,becoming_michelle,6,and
2,"McCain, and",9.667041778564453,becoming_michelle,6,and
4,"went for McCain, and",8.687579154968262,becoming_michelle,6,and
1,a,11.316549301147461,becoming_michelle,10,a
2,it a,11.657173156738281,becoming_michelle,10,a
4,he gave it a,8.932693481445312,becoming_michelle,10,a
8,"my hand in his, he gave it a",8.653366088867188,becoming_michelle,10,a
1,hand,10.694994926452637,becoming_michelle,4,hand
2,my hand,7.1488118171691895,becoming_michelle,4,hand
4,I put my hand,2.9886527061462402,becoming_michelle,4,hand
1,"his,",10.876679420471191,becoming_michelle,6,"his,"
2,"in his,",9.509249687194824,becoming_michelle,6,"his,"
4,"my hand in his,",8.23816967010498,becoming_michelle,6,"his,"
1,someone,10.048781394958496,becoming_michelle,4,someone
2,as someone,7.241448879241943,becoming_michelle,4,someone
4,saw her as someone,4.892666816711426,becoming_michelle,4,someone
1,somehow,8.333283424377441,becoming_michelle,11,somehow
2,to somehow,9.198465347290039,becoming_michelle,11,somehow
4,or maybe to somehow,9.401803970336914,becoming_michelle,11,somehow
8,"someone to win over, or maybe to somehow",8.547821998596191,becoming_michelle,11,somehow
1,to,11.301959037780762,becoming_michelle,10,to
2,maybe to,9.243782997131348,becoming_michelle,10,to
4,"over, or maybe to",9.92660903930664,becoming_michelle,10,to
8,"as someone to win over, or maybe to",8.809090614318848,becoming_michelle,10,to
1,her,11.613869667053223,becoming_michelle,10,her
2,to her,9.834901809692383,becoming_michelle,10,her
4,draw attention to her,10.72745418548584,becoming_michelle,10,her
8,to give lectures or draw attention to her,8.545465469360352,becoming_michelle,10,her
1,lectures,6.793185234069824,becoming_michelle,5,lectures
2,give lectures,5.896461486816406,becoming_michelle,5,lectures
4,one to give lectures,5.046642780303955,becoming_michelle,5,lectures
1,attention,7.106019020080566,becoming_michelle,8,attention
2,draw attention,1.9274346828460693,becoming_michelle,8,attention
4,lectures or draw attention,1.184574007987976,becoming_michelle,8,attention
8,wasn’t one to give lectures or draw attention,2.4395482540130615,becoming_michelle,8,attention
1,to,11.301959037780762,becoming_michelle,4,to
2,lot to,10.747434616088867,becoming_michelle,4,to
4,meant a lot to,8.595440864562988,becoming_michelle,4,to
1,lot,11.106003761291504,becoming_michelle,3,lot
2,a lot,2.5886969566345215,becoming_michelle,3,lot
4,It meant a lot,2.6256649494171143,becoming_michelle,3,lot
1,about,11.107869148254395,becoming_michelle,11,about
2,much about,9.076371192932129,becoming_michelle,11,about
4,thought so much about,7.868488788604736,becoming_michelle,11,about
8,to me that she’d thought so much about,6.3534650802612305,becoming_michelle,11,about
1,nothing,9.949542045593262,becoming_michelle,2,nothing
2,was nothing,5.953823566436768,becoming_michelle,2,nothing
1,to,11.301959037780762,becoming_michelle,6,to
2,do to,10.246230125427246,becoming_michelle,6,to
4,I wouldn’t do to,8.68110179901123,becoming_michelle,6,to
1,was,10.896289825439453,becoming_michelle,1,was
2,There was,5.128911018371582,becoming_michelle,1,was
1,runs,10.113913536071777,becoming_michelle,9,runs
2,cream runs,7.4372944831848145,becoming_michelle,9,runs
4,how ice cream runs,6.946379661560059,becoming_michelle,9,runs
8,how families work or how ice cream runs,5.136704444885254,becoming_michelle,9,runs
1,ice,11.016258239746094,becoming_michelle,7,ice
2,how ice,8.754931449890137,becoming_michelle,7,ice
4,work or how ice,8.369327545166016,becoming_michelle,7,ice
8,“This isn’t how families work or how ice,7.7348761558532715,becoming_michelle,7,ice
1,families,7.097533226013184,becoming_michelle,3,families
2,how families,7.188154220581055,becoming_michelle,3,families
4,“This isn’t how families,6.866072654724121,becoming_michelle,3,families
1,was,10.896289825439453,becoming_michelle,9,was
2,it was,9.499979019165039,becoming_michelle,9,was
4,at first it was,9.692988395690918,becoming_michelle,9,was
8,"changing, so gradually that at first it was",7.688978672027588,becoming_michelle,9,was
1,hard,11.407391548156738,becoming_michelle,10,hard
2,was hard,3.3085267543792725,becoming_michelle,10,hard
4,first it was hard,3.341686725616455,becoming_michelle,10,hard
8,so gradually that at first it was hard,1.6996711492538452,becoming_michelle,10,hard
1,so,11.06381893157959,becoming_michelle,3,so
2,"changing, so",7.543943405151367,becoming_michelle,3,so
4,"Something was changing, so",5.667928695678711,becoming_michelle,3,so
1,hard,11.407391548156738,becoming_michelle,9,hard
2,making hard,7.146623134613037,becoming_michelle,9,hard
4,way of making hard,8.202287673950195,becoming_michelle,9,hard
8,"I’ve mentioned, had a way of making hard",7.763045310974121,becoming_michelle,9,hard
1,I’ve,7.592073917388916,becoming_michelle,2,I’ve
2,as I’ve,7.021592140197754,becoming_michelle,2,I’ve
1,had,11.16131591796875,becoming_michelle,4,had
2,"mentioned, had",8.659456253051758,becoming_michelle,4,had
4,"as I’ve mentioned, had",8.586134910583496,becoming_michelle,4,had
1,pillows—new,10.696598052978516,becoming_michelle,9,pillows—new
2,new pillows—new,11.194761276245117,becoming_michelle,9,pillows—new
4,heads on new pillows—new,11.466615676879883,becoming_michelle,9,pillows—new
8,"that, there are new heads on new pillows—new",11.485273361206055,becoming_michelle,9,pillows—new
1,new,12.007665634155273,becoming_michelle,11,new
2,"temperaments, new",12.210824966430664,becoming_michelle,11,new
4,"new pillows—new temperaments, new",10.500494956970215,becoming_michelle,11,new
8,"are new heads on new pillows—new temperaments, new",10.842415809631348,becoming_michelle,11,new
1,"temperaments,",11.043401718139648,becoming_michelle,10,"temperaments,"
2,"pillows—new temperaments,",9.207236289978027,becoming_michelle,10,"temperaments,"
4,"on new pillows—new temperaments,",5.126317024230957,becoming_michelle,10,"temperaments,"
8,"there are new heads on new pillows—new temperaments,",2.417173147201538,becoming_michelle,10,"temperaments,"
1,Catholic,11.802019119262695,becoming_michelle,11,Catholic
2,to Catholic,9.9928560256958,becoming_michelle,11,Catholic
4,to go to Catholic,6.966998100280762,becoming_michelle,11,Catholic
8,paying tuition for Craig to go to Catholic,4.732933044433594,becoming_michelle,11,Catholic
1,to,11.301959037780762,becoming_michelle,8,to
2,Craig to,11.224681854248047,becoming_michelle,8,to
4,tuition for Craig to,8.695881843566895,becoming_michelle,8,to
8,parents had been paying tuition for Craig to,6.093604564666748,becoming_michelle,8,to
1,parents,9.443010330200195,becoming_michelle,1,parents
2,My parents,6.616544246673584,becoming_michelle,1,parents
1,"visits,",11.43533992767334,becoming_michelle,8,"visits,"
2,"our visits,",10.194740295410156,becoming_michelle,8,"visits,"
4,"Thomas during our visits,",7.815325736999512,becoming_michelle,8,"visits,"
8,"stayed with my great-uncle Thomas during our visits,",5.368492603302002,becoming_michelle,8,"visits,"
1,of,12.024920463562012,becoming_michelle,11,of
2,sibling of,10.435880661010742,becoming_michelle,11,of
4,"visits, another sibling of",10.123074531555176,becoming_michelle,11,of
8,"great-uncle Thomas during our visits, another sibling of",7.62451696395874,becoming_michelle,11,of
1,stayed,6.932717323303223,becoming_michelle,1,stayed
2,We stayed,5.37371826171875,becoming_michelle,1,stayed
1,came,8.2034912109375,becoming_michelle,2,came
2,it came,5.242745399475098,becoming_michelle,2,came
1,was,10.896289825439453,becoming_michelle,11,was
2,he was,9.623656272888184,becoming_michelle,11,was
4,vulnerable when he was,9.234606742858887,becoming_michelle,11,was
8,"to it, I felt vulnerable when he was",9.061563491821289,becoming_michelle,11,was
1,I,11.117331504821777,becoming_michelle,6,I
2,"it, I",7.491160869598389,becoming_michelle,6,I
4,"down to it, I",7.206840991973877,becoming_michelle,6,I
1,to,11.301959037780762,becoming_michelle,3,to
2,time to,10.19554615020752,becoming_michelle,3,to
4,It was time to,8.101719856262207,becoming_michelle,3,to
1,about,11.107869148254395,becoming_michelle,6,about
2,thinking about,7.943912506103516,becoming_michelle,6,about
4,to stop thinking about,7.892209529876709,becoming_michelle,6,about
1,as,11.068653106689453,becoming_michelle,8,as
2,something as,8.152292251586914,becoming_michelle,8,as
4,thinking about something as,7.42128849029541,becoming_michelle,8,as
8,was time to stop thinking about something as,6.779262542724609,becoming_michelle,8,as
1,partition,8.280045509338379,becoming_michelle,2,partition
2,flimsy partition,6.61629056930542,becoming_michelle,2,partition
1,had,11.16131591796875,becoming_michelle,5,had
2,Southside had,8.185983657836914,becoming_michelle,5,had
4,partition that Southside had,8.391990661621094,becoming_michelle,5,had
1,that,10.947566986083984,becoming_michelle,3,that
2,partition that,9.160242080688477,becoming_michelle,3,that
4,The flimsy partition that,8.62435531616211,becoming_michelle,3,that
1,the,12.734390258789062,becoming_michelle,2,the
2,used the,12.477283477783203,becoming_michelle,2,the
1,it,10.897254943847656,becoming_michelle,9,it
2,of—“ghetto”—dropping it,6.345789432525635,becoming_michelle,9,it
4,most afraid of—“ghetto”—dropping it,5.745654106140137,becoming_michelle,9,it
8,the word everyone was most afraid of—“ghetto”—dropping it,5.837430953979492,becoming_michelle,9,it
1,of—“ghetto”—dropping,7.947728157043457,becoming_michelle,8,of—“ghetto”—dropping
2,afraid of—“ghetto”—dropping,7.428372383117676,becoming_michelle,8,of—“ghetto”—dropping
4,was most afraid of—“ghetto”—dropping,6.786802291870117,becoming_michelle,8,of—“ghetto”—dropping
8,used the word everyone was most afraid of—“ghetto”—dropping,6.397441864013672,becoming_michelle,8,of—“ghetto”—dropping
1,made,10.840327262878418,becoming_michelle,6,made
2,involved made,7.376646995544434,becoming_michelle,6,made
4,and uncertainty involved made,6.0302557945251465,becoming_michelle,6,made
1,me,10.572490692138672,becoming_michelle,7,me
2,made me,8.526481628417969,becoming_michelle,7,me
4,uncertainty involved made me,7.4246826171875,becoming_michelle,7,me
8,All the work and uncertainty involved made me,7.428290843963623,becoming_michelle,7,me
1,the,12.734390258789062,becoming_michelle,1,the
2,All the,11.013933181762695,becoming_michelle,1,the
1,more,11.137571334838867,becoming_michelle,5,more
2,feel more,9.474400520324707,becoming_michelle,5,more
4,began to feel more,6.92830753326416,becoming_michelle,5,more
1,almost,11.25799560546875,becoming_michelle,7,almost
2,"distant, almost",10.440738677978516,becoming_michelle,7,almost
4,"feel more distant, almost",9.761420249938965,becoming_michelle,7,almost
8,"ome gradually began to feel more distant, almost",8.268404006958008,becoming_michelle,7,almost
1,gradually,8.921001434326172,becoming_michelle,1,gradually
2,ome gradually,9.593460083007812,becoming_michelle,1,gradually
1,were,11.316572189331055,becoming_michelle,6,were
2,firm were,10.09070873260498,becoming_michelle,6,were
4,from Barack’s firm were,10.114770889282227,becoming_michelle,6,were
1,as,11.068653106689453,becoming_michelle,8,as
2,"there, as",7.776688098907471,becoming_michelle,8,as
4,"firm were there, as",6.921172142028809,becoming_michelle,8,as
8,"law partners from Barack’s firm were there, as",6.189176559448242,becoming_michelle,8,as
1,from,11.629947662353516,becoming_michelle,3,from
2,partners from,9.426199913024902,becoming_michelle,3,from
4,The law partners from,8.061410903930664,becoming_michelle,3,from
1,or,11.46521282196045,becoming_michelle,6,or
2,ten or,12.055063247680664,becoming_michelle,6,or
4,often packed ten or,3.3306031227111816,becoming_michelle,6,or
1,often,11.194129943847656,becoming_michelle,3,often
2,we often,8.434976577758789,becoming_michelle,3,often
4,"At meals, we often",8.172399520874023,becoming_michelle,3,often
1,laid-back,11.119671821594238,becoming_michelle,11,laid-back
2,"table, laid-back",6.802117824554443,becoming_michelle,11,laid-back
4,"around a table, laid-back",6.0514326095581055,becoming_michelle,11,laid-back
8,"packed ten or more around a table, laid-back",4.350395679473877,becoming_michelle,11,laid-back
1,adults,7.277180194854736,becoming_michelle,2,adults
2,American adults,6.823211669921875,becoming_michelle,2,adults
1,most,11.586576461791992,becoming_michelle,8,most
2,and most,7.632284164428711,becoming_michelle,8,most
4,"cell phone, and most",7.342754364013672,becoming_michelle,8,most
8,"American adults owned a cell phone, and most",7.177474021911621,becoming_michelle,8,most
1,cell,11.014805793762207,becoming_michelle,9,cell
2,most cell,9.350783348083496,becoming_michelle,9,cell
4,"phone, and most cell",2.6237480640411377,becoming_michelle,9,cell
8,"adults owned a cell phone, and most cell",2.4244606494903564,becoming_michelle,9,cell
1,for,11.576336860656738,becoming_michelle,4,for
2,home for,9.827902793884277,becoming_michelle,4,for
4,York was home for,5.5399651527404785,becoming_michelle,4,for
1,for,11.576336860656738,becoming_michelle,12,for
2,home for,9.827902793884277,becoming_michelle,12,for
4,Chicago was home for,7.348054885864258,becoming_michelle,12,for
8,"Czerny, the same way Chicago was home for",8.257718086242676,becoming_michelle,12,for
1,way,10.513489723205566,becoming_michelle,8,way
2,same way,5.930422782897949,becoming_michelle,8,way
4,"Czerny, the same way",7.32741117477417,becoming_michelle,8,way
8,"York was home for Czerny, the same way",6.919759273529053,becoming_michelle,8,way
1,be,11.872392654418945,becoming_michelle,12,be
2,should be,9.865177154541016,becoming_michelle,12,be
4,if it should be,9.58523178100586,becoming_michelle,12,be
8,looks at me as if it should be,9.407425880432129,becoming_michelle,12,be
1,we,11.5739107131958,becoming_michelle,2,we
2,are we,8.99231243133545,becoming_michelle,2,we
1,looks,8.334588050842285,becoming_michelle,5,looks
2,He looks,6.582207679748535,becoming_michelle,5,looks
4,we doing?” He looks,5.619571685791016,becoming_michelle,5,looks
1,and,11.574933052062988,becoming_michelle,10,and
2,gun and,11.238762855529785,becoming_michelle,10,and
4,loaded a gun and,9.093016624450684,becoming_michelle,10,and
8,with an unstable mind loaded a gun and,9.097867965698242,becoming_michelle,10,and
1,to,11.301959037780762,becoming_michelle,12,to
2,drove to,10.128999710083008,becoming_michelle,12,to
4,gun and drove to,7.27285623550415,becoming_michelle,12,to
8,unstable mind loaded a gun and drove to,6.315450191497803,becoming_michelle,12,to
1,a,11.316549301147461,becoming_michelle,8,a
2,loaded a,11.462505340576172,becoming_michelle,8,a
4,unstable mind loaded a,10.03259563446045,becoming_michelle,8,a
8,if someone with an unstable mind loaded a,10.785528182983398,becoming_michelle,8,a
1,he,11.501636505126953,becoming_michelle,2,he
2,figured he,5.861967086791992,becoming_michelle,2,he
1,he,11.501636505126953,becoming_michelle,12,he
2,because he,6.678144454956055,becoming_michelle,12,he
4,media’s attention because he,6.765343189239502,becoming_michelle,12,he
8,"grandstanding, sucking up the media’s attention because he",6.476803779602051,becoming_michelle,12,he
1,up,10.697288513183594,becoming_michelle,7,up
2,sucking up,6.294284820556641,becoming_michelle,7,up
4,"just grandstanding, sucking up",4.255125999450684,becoming_michelle,7,up
8,"I figured he was just grandstanding, sucking up",3.867485284805298,becoming_michelle,7,up
1,every,12.306357383728027,becoming_michelle,6,every
2,like every,8.93494701385498,becoming_michelle,6,every
4,what felt like every,8.14758586883545,becoming_michelle,6,every
1,last,11.605551719665527,becoming_michelle,7,last
2,every last,9.427790641784668,becoming_michelle,7,last
4,felt like every last,7.863770961761475,becoming_michelle,7,last
8,We’d engaged with what felt like every last,9.237813949584961,becoming_michelle,7,last
1,of,12.024920463562012,becoming_michelle,12,of
2,town of,11.001505851745605,becoming_michelle,12,of
4,in the town of,10.7864351272583,becoming_michelle,12,of
8,like every last resident in the town of,11.127615928649902,becoming_michelle,12,of
1,how,10.923521041870117,becoming_michelle,4,how
2,was how,6.6536335945129395,becoming_michelle,4,how
4,struck me was how,8.869041442871094,becoming_michelle,4,how
1,seemed,6.023655414581299,becoming_michelle,7,seemed
2,he seemed,5.204942226409912,becoming_michelle,7,seemed
4,how assured he seemed,4.345669269561768,becoming_michelle,7,seemed
8,What struck me was how assured he seemed,3.8365938663482666,becoming_michelle,7,seemed
1,in,11.458725929260254,becoming_michelle,12,in
2,direction in,8.411895751953125,becoming_michelle,12,in
4,his own direction in,8.399923324584961,becoming_michelle,12,in
8,assured he seemed of his own direction in,8.075313568115234,becoming_michelle,12,in
1,against,11.393451690673828,becoming_michelle,2,against
2,juxtaposed against,5.9817352294921875,becoming_michelle,2,against
1,a,11.316549301147461,becoming_michelle,11,a
2,be a,11.489357948303223,becoming_michelle,11,a
4,it could be a,10.628280639648438,becoming_michelle,11,a
8,"norms of family life, it could be a",9.769232749938965,becoming_michelle,11,a
1,family,10.731795310974121,becoming_michelle,6,family
2,of family,7.687872409820557,becoming_michelle,6,family
4,the norms of family,5.677339553833008,becoming_michelle,6,family
1,was,10.896289825439453,becoming_michelle,10,was
2,I was,8.877824783325195,becoming_michelle,10,was
4,the room I was,5.748110294342041,becoming_michelle,10,was
8,in and out of the room I was,8.876256942749023,becoming_michelle,10,was
1,of,12.024920463562012,becoming_michelle,6,of
2,out of,10.487857818603516,becoming_michelle,6,of
4,in and out of,9.400299072265625,becoming_michelle,6,of
1,in,11.458725929260254,becoming_michelle,3,in
2,urgently in,8.193958282470703,becoming_michelle,3,in
4,Nurses shuffled urgently in,5.530716896057129,becoming_michelle,3,in
1,those,11.217927932739258,becoming_michelle,8,those
2,if those,9.495046615600586,becoming_michelle,8,those
4,was possible if those,9.956355094909668,becoming_michelle,8,those
8,helped him see what was possible if those,9.822750091552734,becoming_michelle,8,those
1,if,11.083032608032227,becoming_michelle,7,if
2,possible if,6.865248680114746,becoming_michelle,7,if
4,what was possible if,6.391331672668457,becoming_michelle,7,if
8,had helped him see what was possible if,3.8979501724243164,becoming_michelle,7,if
1,people,9.81640911102295,becoming_michelle,9,people
2,those people,7.232696533203125,becoming_michelle,9,people
4,possible if those people,6.701026916503906,becoming_michelle,9,people
8,him see what was possible if those people,6.4150896072387695,becoming_michelle,9,people
1,in,11.458725929260254,becoming_michelle,1,in
2,Keep in,1.0903403759002686,becoming_michelle,1,in
1,in,11.458725929260254,becoming_michelle,11,in
2,live in,9.007749557495117,becoming_michelle,11,in
4,phones didn’t live in,8.626940727233887,becoming_michelle,11,in
8,"this was 1989, when phones didn’t live in",6.772200107574463,becoming_michelle,11,in
1,phones,9.738919258117676,becoming_michelle,8,phones
2,when phones,6.438143730163574,becoming_michelle,8,phones
4,"was 1989, when phones",5.466844081878662,becoming_michelle,8,phones
8,"in mind that this was 1989, when phones",4.255861759185791,becoming_michelle,8,phones
1,weren’t,9.61976432800293,becoming_michelle,1,weren’t
2,Boys weren’t,9.56380558013916,becoming_michelle,1,weren’t
1,Gore,10.360485076904297,becoming_michelle,5,Gore
2,the Gore,8.57014274597168,becoming_michelle,5,Gore
4,allowed inside the Gore,9.933588981628418,becoming_michelle,5,Gore
1,they,10.613469123840332,becoming_michelle,8,they
2,but they,6.7862229347229,becoming_michelle,8,they
4,"Gore house, but they",7.128945350646973,becoming_michelle,8,they
8,"weren’t allowed inside the Gore house, but they",6.877745628356934,becoming_michelle,8,they
1,if,11.083032608032227,becoming_michelle,5,if
2,work if,5.645321369171143,becoming_michelle,5,if
4,would that work if,5.282714366912842,becoming_michelle,5,if
1,I,11.117331504821777,becoming_michelle,6,I
2,if I,7.218029499053955,becoming_michelle,6,I
4,that work if I,6.739429950714111,becoming_michelle,6,I
1,how,10.923521041870117,becoming_michelle,1,how
2,And how,5.562254905700684,becoming_michelle,1,how
1,here,9.959783554077148,becoming_michelle,2,here
2,More here,5.193954944610596,becoming_michelle,2,here
1,More,11.31433391571045,becoming_michelle,1,More
2,Becoming More,9.951611518859863,becoming_michelle,1,More
1,of,12.024920463562012,becoming_michelle,10,of
2,Ladies of,8.251654624938965,becoming_michelle,10,of
4,incoming First Ladies of,8.432270050048828,becoming_michelle,10,of
8,is no handbook for incoming First Ladies of,7.288478851318359,becoming_michelle,10,of
1,those,11.217927932739258,becoming_michelle,9,those
2,but those,7.795419692993164,becoming_michelle,9,those
4,"and stability, but those",8.468265533447266,becoming_michelle,9,those
8,"mostly involved maintaining normalcy and stability, but those",8.361032485961914,becoming_michelle,9,those
1,would,10.050649642944336,becoming_michelle,10,would
2,those would,6.754267692565918,becoming_michelle,10,would
4,"stability, but those would",5.1386284828186035,becoming_michelle,10,would
8,"involved maintaining normalcy and stability, but those would",5.205203533172607,becoming_michelle,10,would
1,"stability,",10.79364013671875,becoming_michelle,7,"stability,"
2,"and stability,",8.952672958374023,becoming_michelle,7,"stability,"
4,"maintaining normalcy and stability,",8.362098693847656,becoming_michelle,7,"stability,"
8,"y goals mostly involved maintaining normalcy and stability,",6.938491344451904,becoming_michelle,7,"stability,"
1,midst,9.737253189086914,becoming_michelle,7,midst
2,the midst,0.672061026096344,becoming_michelle,7,midst
4,was in the midst,0.12929756939411163,becoming_michelle,7,midst
8,"Outside the ballparks, America was in the midst",0.040771324187517166,becoming_michelle,7,midst
1,of,12.024920463562012,becoming_michelle,8,of
2,midst of,7.313756465911865,becoming_michelle,8,of
4,in the midst of,7.252802848815918,becoming_michelle,8,of
8,"the ballparks, America was in the midst of",4.831385135650635,becoming_michelle,8,of
1,a,11.316549301147461,becoming_michelle,9,a
2,of a,11.749037742614746,becoming_michelle,9,a
4,the midst of a,10.15423583984375,becoming_michelle,9,a
