k,context,entropy,condition,position,target_word
1,your,12.634740829467773,courtroom,4,your
2,on your,11.769221305847168,courtroom,4,your
4,would be on your,8.381948471069336,courtroom,4,your
1,left-hand,8.22494888305664,courtroom,5,left-hand
2,your left-hand,5.265198230743408,courtroom,5,left-hand
4,be on your left-hand,1.7711950540542603,courtroom,5,left-hand
1,the,12.734390258789062,courtroom,5,the
2,of the,12.293905258178711,courtroom,5,the
4,the west of the,9.552000045776367,courtroom,5,the
1,of,12.024920463562012,courtroom,4,of
2,west of,10.24959945678711,courtroom,4,of
4,to the west of,6.886143684387207,courtroom,4,of
1,the,12.734390258789062,courtroom,2,the
2,to the,12.121143341064453,courtroom,2,the
1,had,11.16131591796875,courtroom,5,had
2,we had,7.4784135818481445,courtroom,5,had
4,times when we had,7.804574489593506,courtroom,5,had
1,times,10.007027626037598,courtroom,2,times
2,were times,8.180082321166992,courtroom,2,times
1,were,11.316572189331055,courtroom,1,were
2,There were,7.657966613769531,courtroom,1,were
1,was,10.896289825439453,courtroom,1,was
2,there was,5.148713111877441,courtroom,1,was
1,were,11.316572189331055,courtroom,4,were
2,there were,7.973902702331543,courtroom,4,were
4,was -- there were,7.992631912231445,courtroom,4,were
1,there,9.811803817749023,courtroom,3,there
2,-- there,3.6028032302856445,courtroom,3,there
4,there was -- there,2.143332004547119,courtroom,3,there
1,on,11.154274940490723,courtroom,3,on
2,put on,8.673157691955566,courtroom,3,on
4,Drums were put on,8.623022079467773,courtroom,3,on
1,a,11.316549301147461,courtroom,4,a
2,on a,12.133975982666016,courtroom,4,a
4,were put on a,10.259099960327148,courtroom,4,a
1,were,11.316572189331055,courtroom,1,were
2,Drums were,9.737384796142578,courtroom,1,were
1,"Container,",11.70085620880127,courtroom,5,"Container,"
2,"England Container,",10.779226303100586,courtroom,5,"Container,"
4,"for New England Container,",10.460966110229492,courtroom,5,"Container,"
1,England,9.470195770263672,courtroom,4,England
2,New England,8.255477905273438,courtroom,4,England
4,or for New England,6.420426368713379,courtroom,4,England
1,New,12.359051704406738,courtroom,3,New
2,for New,5.952154159545898,courtroom,3,New
4,Metro-Atlantic or for New,2.971853256225586,courtroom,3,New
1,it,10.897254943847656,courtroom,5,it
2,assuming it,6.461714744567871,courtroom,5,it
4,but I'm assuming it,3.686507225036621,courtroom,5,it
1,but,10.735779762268066,courtroom,2,but
2,still but,9.288198471069336,courtroom,2,but
1,I'm,7.25425910949707,courtroom,3,I'm
2,but I'm,6.613962173461914,courtroom,3,I'm
4,seemed still but I'm,6.433915615081787,courtroom,3,I'm
1,could,10.399933815002441,courtroom,1,could
2,So could,6.510966777801514,courtroom,1,could
1,you,10.660537719726562,courtroom,2,you
2,could you,7.48840856552124,courtroom,2,you
1,into,11.359146118164062,courtroom,4,into
2,see into,9.607232093811035,courtroom,4,into
4,could you see into,5.515120983123779,courtroom,4,into
1,that,10.947566986083984,courtroom,4,that
2,products that,7.989495277404785,courtroom,4,that
4,had two products that,7.52280330657959,courtroom,4,that
1,two,11.198701858520508,courtroom,2,two
2,had two,11.071198463439941,courtroom,2,two
1,had,11.16131591796875,courtroom,1,had
2,We had,7.1665496826171875,courtroom,1,had
1,have,10.692431449890137,courtroom,3,have
2,we have,7.850134372711182,courtroom,3,have
4,make sure we have,6.68270206451416,courtroom,3,have
1,right,10.864727020263672,courtroom,5,right
2,the right,7.222172260284424,courtroom,5,right
4,we have the right,3.210620880126953,courtroom,5,right
1,sure,10.030720710754395,courtroom,1,sure
2,make sure,4.547501564025879,courtroom,1,sure
1,taller,9.674388885498047,courtroom,4,taller
2,they taller,2.9332871437072754,courtroom,4,taller
4,"general, were they taller",3.1989574432373047,courtroom,4,taller
1,"general,",11.40019702911377,courtroom,1,"general,"
2,"In general,",9.500677108764648,courtroom,1,"general,"
1,were,11.316572189331055,courtroom,2,were
2,"general, were",10.376779556274414,courtroom,2,were
1,some,11.931933403015137,courtroom,4,some
2,-- some,9.569778442382812,courtroom,4,some
4,but some -- some,8.883136749267578,courtroom,4,some
1,--,10.854382514953613,courtroom,3,--
2,some --,11.283981323242188,courtroom,3,--
4,-- but some --,8.712712287902832,courtroom,3,--
1,some,11.931933403015137,courtroom,2,some
2,but some,9.114917755126953,courtroom,2,some
1,to,11.301959037780762,courtroom,1,to
2,workers to,9.677355766296387,courtroom,1,to
1,off,10.427752494812012,courtroom,3,off
2,wash off,6.959146022796631,courtroom,3,off
4,workers to wash off,6.6745710372924805,courtroom,3,off
1,wash,10.408881187438965,courtroom,2,wash
2,to wash,6.632131099700928,courtroom,2,wash
1,a,11.316549301147461,courtroom,2,a
2,was a,11.245882987976074,courtroom,2,a
1,was,10.896289825439453,courtroom,1,was
2,There was,5.128911018371582,courtroom,1,was
1,it,10.897254943847656,courtroom,5,it
2,and it,5.709614276885986,courtroom,5,it
4,a gasket and it,6.969990253448486,courtroom,5,it
1,the,12.734390258789062,courtroom,4,the
2,were the,9.816084861755371,courtroom,4,the
4,what level were the,12.00005054473877,courtroom,4,the
1,drains,9.305557250976562,courtroom,5,drains
2,the drains,5.7123613357543945,courtroom,5,drains
4,level were the drains,5.3177690505981445,courtroom,5,drains
1,level,10.752584457397461,courtroom,2,level
2,what level,3.4480369091033936,courtroom,2,level
1,that's,6.693538665771484,courtroom,2,that's
2,think that's,6.933109760284424,courtroom,2,that's
1,the,12.734390258789062,courtroom,3,the
2,that's the,9.5038480758667,courtroom,3,the
4,I think that's the,8.033249855041504,courtroom,3,the
1,product,10.50231647491455,courtroom,4,product
2,the product,7.193179607391357,courtroom,4,product
4,think that's the product,3.1483657360076904,courtroom,4,product
1,the,12.734390258789062,courtroom,4,the
2,have the,10.191239356994629,courtroom,4,the
4,then you have the,10.6194429397583,courtroom,4,the
1,you,10.660537719726562,courtroom,2,you
2,then you,6.045804500579834,courtroom,2,you
1,have,10.692431449890137,courtroom,3,have
2,you have,7.3626508712768555,courtroom,3,have
4,And then you have,6.872697830200195,courtroom,3,have
1,testimony,6.126471996307373,courtroom,4,testimony
2,your testimony,6.283453464508057,courtroom,4,testimony
4,would be your testimony,5.590308666229248,courtroom,4,testimony
1,be,11.872392654418945,courtroom,2,be
2,would be,9.17898941040039,courtroom,2,be
1,would,10.050649642944336,courtroom,1,would
2,It would,4.547184467315674,courtroom,1,would
1,said,9.272993087768555,courtroom,4,said
2,you said,6.2739081382751465,courtroom,4,said
4,earlier today you said,5.693098068237305,courtroom,4,said
1,today,9.722012519836426,courtroom,2,today
2,earlier today,5.031612396240234,courtroom,2,today
1,earlier,8.8243408203125,courtroom,1,earlier
2,"Now, earlier",1.8452892303466797,courtroom,1,earlier
1,they,10.613469123840332,courtroom,2,they
2,were they,9.199963569641113,courtroom,2,they
1,stored,9.03416633605957,courtroom,3,stored
2,they stored,7.737342834472656,courtroom,3,stored
4,And were they stored,4.8856964111328125,courtroom,3,stored
1,were,11.316572189331055,courtroom,1,were
2,And were,6.997269153594971,courtroom,1,were
1,was,10.896289825439453,courtroom,3,was
2,it was,9.499979019165039,courtroom,3,was
4,"shallow water, it was",9.139427185058594,courtroom,3,was
1,"water,",10.56627368927002,courtroom,1,"water,"
2,"shallow water,",9.50362491607666,courtroom,1,"water,"
1,it,10.897254943847656,courtroom,2,it
2,"water, it",5.663480758666992,courtroom,2,it
1,like,11.612746238708496,courtroom,2,like
2,seems like,6.291382312774658,courtroom,2,like
1,time,10.924384117126465,courtroom,5,time
2,right time,7.297939300537109,courtroom,5,time
4,like the right time,4.404294967651367,courtroom,5,time
1,the,12.734390258789062,courtroom,3,the
2,like the,12.446467399597168,courtroom,3,the
4,It seems like the,11.409406661987305,courtroom,3,the
1,give,10.711256980895996,courtroom,3,give
2,just give,4.738543510437012,courtroom,3,give
4,So you just give,4.822739601135254,courtroom,3,give
1,best,11.61880111694336,courtroom,5,best
2,your best,8.638854026794434,courtroom,5,best
4,just give your best,7.167978286743164,courtroom,5,best
1,just,11.214090347290039,courtroom,2,just
2,you just,7.8216962814331055,courtroom,2,just
1,other,11.661579132080078,courtroom,1,other
2,no other,9.479945182800293,courtroom,1,other
1,place,10.633182525634766,courtroom,2,place
2,other place,5.902466773986816,courtroom,2,place
1,for,11.576336860656738,courtroom,3,for
2,place for,10.596128463745117,courtroom,3,for
4,no other place for,8.684619903564453,courtroom,3,for
1,high,11.419182777404785,courtroom,5,high
2,however high,6.322146415710449,courtroom,5,high
4,"five high, however high",5.534296989440918,courtroom,5,high
1,"four,",10.468917846679688,courtroom,1,"four,"
2,"Three, four,",4.673381805419922,courtroom,1,"four,"
1,five,11.335679054260254,courtroom,2,five
2,"four, five",4.334158897399902,courtroom,2,five
1,was,10.896289825439453,courtroom,2,was
2,that was,8.553487777709961,courtroom,2,was
1,shorter,9.983399391174316,courtroom,4,shorter
2,a shorter,9.25113296508789,courtroom,4,shorter
4,that was a shorter,9.084850311279297,courtroom,4,shorter
1,time,10.924384117126465,courtroom,5,time
2,shorter time,7.483111381530762,courtroom,5,time
4,was a shorter time,5.702291488647461,courtroom,5,time
1,"that,",7.383519172668457,courtroom,5,"that,"
2,"reading that,",7.988292217254639,courtroom,5,"that,"
4,"recall after reading that,",8.054350852966309,courtroom,5,"that,"
1,recall,9.789066314697266,courtroom,2,recall
2,you recall,6.171844005584717,courtroom,2,recall
1,you,10.660537719726562,courtroom,1,you
2,Do you,5.721115589141846,courtroom,1,you
1,you,10.660537719726562,courtroom,1,you
2,substances you,6.589102268218994,courtroom,1,you
1,handled,11.184941291809082,courtroom,2,handled
2,you handled,6.163535118103027,courtroom,2,handled
1,when,10.965540885925293,courtroom,3,when
2,handled when,9.345650672912598,courtroom,3,when
4,substances you handled when,6.817224025726318,courtroom,3,when
1,it,10.897254943847656,courtroom,2,it
2,at it,6.961906909942627,courtroom,2,it
1,earlier,8.8243408203125,courtroom,3,earlier
2,it earlier,4.04522180557251,courtroom,3,earlier
4,looked at it earlier,4.790077209472656,courtroom,3,earlier
1,in,11.458725929260254,courtroom,4,in
2,earlier in,8.906879425048828,courtroom,4,in
4,at it earlier in,2.7800843715667725,courtroom,4,in
1,"sophomore,",10.278772354125977,courtroom,1,"sophomore,"
2,"what, sophomore,",8.935542106628418,courtroom,1,"sophomore,"
1,senior,10.443603515625,courtroom,3,senior
2,"junior, senior",3.9135961532592773,courtroom,3,senior
4,"what, sophomore, junior, senior",5.256831645965576,courtroom,3,senior
1,"junior,",10.360100746154785,courtroom,2,"junior,"
2,"sophomore, junior,",5.351837158203125,courtroom,2,"junior,"
1,caustic,11.094770431518555,courtroom,1,caustic
2,and caustic,8.978479385375977,courtroom,1,caustic
1,all,11.139111518859863,courtroom,4,all
2,went all,3.962239980697632,courtroom,4,all
4,caustic acid went all,3.688413143157959,courtroom,4,all
1,went,10.454033851623535,courtroom,3,went
2,acid went,6.156442642211914,courtroom,3,went
4,and caustic acid went,5.752886772155762,courtroom,3,went
1,have,10.692431449890137,courtroom,2,have
2,may have,8.332440376281738,courtroom,2,have
1,even,11.04362964630127,courtroom,3,even
2,have even,8.277761459350586,courtroom,3,even
4,brother may have even,8.811277389526367,courtroom,3,even
1,polluted,9.508834838867188,courtroom,4,polluted
2,even polluted,6.875283718109131,courtroom,4,polluted
4,may have even polluted,5.800870418548584,courtroom,4,polluted
1,to,11.301959037780762,courtroom,3,to
2,explain to,7.651607036590576,courtroom,3,to
4,Can you explain to,3.307339668273926,courtroom,3,to
1,"us,",11.021738052368164,courtroom,4,"us,"
2,"to us,",8.360360145568848,courtroom,4,"us,"
4,"you explain to us,",7.382333755493164,courtroom,4,"us,"
1,you,10.660537719726562,courtroom,1,you
2,Can you,7.312708377838135,courtroom,1,you
1,have,10.692431449890137,courtroom,2,have
2,might have,8.045845985412598,courtroom,2,have
1,been,10.934855461120605,courtroom,3,been
2,have been,10.350520133972168,courtroom,3,been
4,There might have been,7.246562957763672,courtroom,3,been
1,more,11.137571334838867,courtroom,4,more
2,been more,8.86723518371582,courtroom,4,more
4,might have been more,9.54349136352539,courtroom,4,more
1,the,12.734390258789062,courtroom,4,the
2,and the,12.488967895507812,courtroom,4,the
4,storage tanks and the,12.036003112792969,courtroom,4,the
1,tanks,7.931211948394775,courtroom,2,tanks
2,storage tanks,5.85629415512085,courtroom,2,tanks
1,storage,10.471068382263184,courtroom,1,storage
2,The storage,7.403693199157715,courtroom,1,storage
1,they,10.613469123840332,courtroom,2,they
2,and they,7.159318447113037,courtroom,2,they
1,rubber,10.047344207763672,courtroom,4,rubber
2,had rubber,8.833152770996094,courtroom,4,rubber
4,and they had rubber,6.237315654754639,courtroom,4,rubber
1,had,11.16131591796875,courtroom,3,had
2,they had,8.330668449401855,courtroom,3,had
4,-- and they had,8.268882751464844,courtroom,3,had
1,was,10.896289825439453,courtroom,3,was
2,there was,5.148713111877441,courtroom,3,was
4,I believe there was,5.004487037658691,courtroom,3,was
1,also,10.951159477233887,courtroom,4,also
2,was also,9.025259971618652,courtroom,4,also
4,believe there was also,5.668990612030029,courtroom,4,also
1,there,9.811803817749023,courtroom,2,there
2,believe there,3.022132158279419,courtroom,2,there
1,building,10.376143455505371,courtroom,5,building
2,that building,6.694307804107666,courtroom,5,building
4,happened in that building,5.709125518798828,courtroom,5,building
1,that,10.947566986083984,courtroom,4,that
2,in that,9.856125831604004,courtroom,4,that
4,things happened in that,9.121036529541016,courtroom,4,that
1,things,9.713446617126465,courtroom,1,things
2,Two things,5.911290168762207,courtroom,1,things
1,one,10.6817045211792,courtroom,4,one
2,every one,6.571695804595947,courtroom,4,one
4,didn't handle every one,2.643115997314453,courtroom,4,one
1,didn't,6.80245304107666,courtroom,1,didn't
2,I didn't,6.0472731590271,courtroom,1,didn't
1,handle,10.980283737182617,courtroom,2,handle
2,didn't handle,5.972306728363037,courtroom,2,handle
1,rack,10.533231735229492,courtroom,1,rack
2,The rack,7.550693035125732,courtroom,1,rack
1,was,10.896289825439453,courtroom,2,was
2,rack was,9.636819839477539,courtroom,2,was
1,off,10.427752494812012,courtroom,4,off
2,raised off,6.687326908111572,courtroom,4,off
4,rack was raised off,4.083358287811279,courtroom,4,off
1,maybe,10.3660888671875,courtroom,5,maybe
2,"one, maybe",8.131756782531738,courtroom,5,maybe
4,"have worked one, maybe",1.7609786987304688,courtroom,5,maybe
1,may,10.549492835998535,courtroom,1,may
2,I may,6.110759735107422,courtroom,1,may
1,have,10.692431449890137,courtroom,2,have
2,may have,8.332440376281738,courtroom,2,have
1,about,11.107869148254395,courtroom,5,about
2,talking about,8.514514923095703,courtroom,5,about
4,you recall talking about,8.1290864944458,courtroom,5,about
1,recall,9.789066314697266,courtroom,3,recall
2,you recall,6.171844005584717,courtroom,3,recall
4,And do you recall,6.1513543128967285,courtroom,3,recall
1,talking,11.032435417175293,courtroom,4,talking
2,recall talking,4.815260410308838,courtroom,4,talking
4,do you recall talking,1.8556346893310547,courtroom,4,talking
1,would,10.050649642944336,courtroom,1,would
2,I would,6.116856098175049,courtroom,1,would
1,that,10.947566986083984,courtroom,4,that
2,with that,10.866488456726074,courtroom,4,that
4,would assume with that,10.382568359375,courtroom,4,that
1,assume,8.474491119384766,courtroom,2,assume
2,would assume,5.536229133605957,courtroom,2,assume
1,ask,11.095863342285156,courtroom,3,ask
2,to ask,6.670759677886963,courtroom,3,ask
4,I'm going to ask,5.001660346984863,courtroom,3,ask
1,going,10.563369750976562,courtroom,1,going
2,I'm going,1.0406122207641602,courtroom,1,going
1,you,10.660537719726562,courtroom,4,you
2,ask you,7.939122200012207,courtroom,4,you
4,going to ask you,5.101686477661133,courtroom,4,you
1,for,11.576336860656738,courtroom,3,for
2,-- for,8.477372169494629,courtroom,3,for
4,We just -- for,6.189577102661133,courtroom,3,for
1,"expediency,",10.16298770904541,courtroom,4,"expediency,"
2,"for expediency,",8.517946243286133,courtroom,4,"expediency,"
4,"just -- for expediency,",8.034967422485352,courtroom,4,"expediency,"
1,--,10.854382514953613,courtroom,2,--
2,just --,8.700092315673828,courtroom,2,--
1,where,11.376585006713867,courtroom,3,where
2,show where,7.1781840324401855,courtroom,3,where
4,Could you show where,4.842712879180908,courtroom,3,where
1,you,10.660537719726562,courtroom,1,you
2,Could you,7.2938618659973145,courtroom,1,you
1,this,10.959673881530762,courtroom,5,this
2,on this,10.626091003417969,courtroom,5,this
4,show where on this,8.957679748535156,courtroom,5,this
1,would,10.050649642944336,courtroom,3,would
2,in would,6.9953389167785645,courtroom,3,would
4,be coming in would,5.983823299407959,courtroom,3,would
1,coming,10.756954193115234,courtroom,1,coming
2,be coming,5.285407543182373,courtroom,1,coming
1,in,11.458725929260254,courtroom,2,in
2,coming in,9.708097457885742,courtroom,2,in
1,"remember,",8.159923553466797,courtroom,1,"remember,"
2,"can remember,",8.419418334960938,courtroom,1,"remember,"
1,thrown,9.912662506103516,courtroom,3,thrown
2,were thrown,4.9506516456604,courtroom,3,thrown
4,"can remember, were thrown",4.782331943511963,courtroom,3,thrown
1,into,11.359146118164062,courtroom,4,into
2,thrown into,5.712891578674316,courtroom,4,into
4,"remember, were thrown into",6.330019950866699,courtroom,4,into
1,drums,8.221752166748047,courtroom,5,drums
2,the drums,6.64790153503418,courtroom,5,drums
4,be where the drums,6.885178565979004,courtroom,5,drums
1,be,11.872392654418945,courtroom,2,be
2,would be,9.17898941040039,courtroom,2,be
1,where,11.376585006713867,courtroom,3,where
2,be where,7.17409610748291,courtroom,3,where
4,That would be where,6.704448699951172,courtroom,3,where
1,building,10.376143455505371,courtroom,4,building
2,square building,5.635904312133789,courtroom,4,building
4,was a square building,5.446044445037842,courtroom,4,building
1,square,11.036246299743652,courtroom,3,square
2,a square,7.574024200439453,courtroom,3,square
4,It was a square,8.834364891052246,courtroom,3,square
1,or,11.46521282196045,courtroom,5,or
2,building or,11.993218421936035,courtroom,5,or
4,a square building or,9.10055923461914,courtroom,5,or
1,had,11.16131591796875,courtroom,1,had
2,We had,7.1665496826171875,courtroom,1,had
1,referred,5.640194892883301,courtroom,3,referred
2,drums referred,1.117163896560669,courtroom,3,referred
4,We had drums referred,0.9265487790107727,courtroom,3,referred
1,as,11.068653106689453,courtroom,5,as
2,to as,8.309261322021484,courtroom,5,as
4,drums referred to as,9.677751541137695,courtroom,5,as
1,the,12.734390258789062,courtroom,5,the
2,way the,12.603107452392578,courtroom,5,the
4,sure which way the,11.898812294006348,courtroom,5,the
1,not,10.92558479309082,courtroom,1,not
2,I'm not,6.414231300354004,courtroom,1,not
1,which,10.866917610168457,courtroom,3,which
2,sure which,9.904800415039062,courtroom,3,which
4,I'm not sure which,8.353543281555176,courtroom,3,which
1,don't,7.345463752746582,courtroom,1,don't
2,I don't,4.23712158203125,courtroom,1,don't
1,how,10.923521041870117,courtroom,3,how
2,know how,6.543924331665039,courtroom,3,how
4,I don't know how,5.287028789520264,courtroom,3,how
1,long,11.913646697998047,courtroom,4,long
2,how long,6.401401519775391,courtroom,4,long
4,don't know how long,5.083652973175049,courtroom,4,long
1,have,10.692431449890137,courtroom,4,have
2,I have,7.546214580535889,courtroom,4,have
4,"WITNESS WHEREOF, I have",7.38729190826416,courtroom,4,have
1,I,11.117331504821777,courtroom,3,I
2,"WHEREOF, I",8.68910026550293,courtroom,3,I
4,"IN WITNESS WHEREOF, I",7.57033109664917,courtroom,3,I
1,"WHEREOF,",11.071305274963379,courtroom,2,"WHEREOF,"
2,"WITNESS WHEREOF,",8.888949394226074,courtroom,2,"WHEREOF,"
1,have,10.692431449890137,courtroom,2,have
2,you have,7.3626508712768555,courtroom,2,have
1,you,10.660537719726562,courtroom,1,you
2,Do you,5.721115589141846,courtroom,1,you
1,recollection,8.20818042755127,courtroom,4,recollection
2,any recollection,4.380609035491943,courtroom,4,recollection
4,you have any recollection,1.4841198921203613,courtroom,4,recollection
1,arrow,10.89774227142334,courtroom,1,arrow
2,This arrow,7.505773067474365,courtroom,1,arrow
1,seems,5.394196510314941,courtroom,2,seems
2,arrow seems,3.5083343982696533,courtroom,2,seems
1,to,11.301959037780762,courtroom,3,to
2,seems to,4.757986545562744,courtroom,3,to
4,This arrow seems to,6.965303421020508,courtroom,3,to
1,the,12.734390258789062,courtroom,3,the
2,"ago, the",11.728431701660156,courtroom,3,the
4,"little while ago, the",12.153486251831055,courtroom,3,the
1,tailrace,9.358482360839844,courtroom,4,tailrace
2,the tailrace,6.506244659423828,courtroom,4,tailrace
4,"while ago, the tailrace",7.621371269226074,courtroom,4,tailrace
1,while,11.235438346862793,courtroom,1,while
2,little while,5.805806636810303,courtroom,1,while
1,was,10.896289825439453,courtroom,4,was
2,that was,8.553487777709961,courtroom,4,was
4,I'm assuming that was,7.590226173400879,courtroom,4,was
1,assuming,10.845632553100586,courtroom,2,assuming
2,I'm assuming,5.30773401260376,courtroom,2,assuming
1,"done,",10.824337005615234,courtroom,5,"done,"
2,"was done,",7.70108699798584,courtroom,5,"done,"
4,"assuming that was done,",7.12471866607666,courtroom,5,"done,"
1,or,11.46521282196045,courtroom,2,or
2,ownership or,10.569869041442871,courtroom,2,or
1,ownership,7.800441741943359,courtroom,4,ownership
2,the ownership,5.220265865325928,courtroom,4,ownership
4,ownership or the ownership,3.086547613143921,courtroom,4,ownership
1,among,11.56566047668457,courtroom,5,among
2,ownership among,9.558510780334473,courtroom,5,among
4,or the ownership among,7.865433692932129,courtroom,5,among
1,foggy,9.496484756469727,courtroom,1,foggy
2,My foggy,8.684904098510742,courtroom,1,foggy
1,those,11.217927932739258,courtroom,4,those
2,of those,9.512531280517578,courtroom,4,those
4,foggy memory of those,10.114563941955566,courtroom,4,those
1,periods,7.32305908203125,courtroom,5,periods
2,those periods,5.605767726898193,courtroom,5,periods
4,memory of those periods,5.693684101104736,courtroom,5,periods
1,south,11.04465103149414,courtroom,5,south
2,moving south,5.402432918548584,courtroom,5,south
4,next label moving south,6.157049179077148,courtroom,5,south
1,the,12.734390258789062,courtroom,1,the
2,"Now, the",12.17552661895752,courtroom,1,the
1,label,11.108797073364258,courtroom,3,label
2,next label,7.342966556549072,courtroom,3,label
4,"Now, the next label",7.342648506164551,courtroom,3,label
1,to,11.301959037780762,courtroom,2,to
2,want to,8.155804634094238,courtroom,2,to
1,keep,11.215170860290527,courtroom,3,keep
2,to keep,7.115776062011719,courtroom,3,keep
4,I want to keep,7.255999565124512,courtroom,3,keep
1,reading,10.456832885742188,courtroom,4,reading
2,keep reading,6.466050624847412,courtroom,4,reading
4,want to keep reading,6.74659538269043,courtroom,4,reading
1,Lines,7.646891117095947,courtroom,4,Lines
2,"transcript, Lines",7.000541687011719,courtroom,4,Lines
4,"Home Insurance transcript, Lines",7.419004440307617,courtroom,4,Lines
1,Home,11.13204288482666,courtroom,1,Home
2,the Home,8.380671501159668,courtroom,1,Home
1,"transcript,",11.137800216674805,courtroom,3,"transcript,"
2,"Insurance transcript,",10.777366638183594,courtroom,3,"transcript,"
4,"the Home Insurance transcript,",9.297749519348145,courtroom,3,"transcript,"
1,that,10.947566986083984,courtroom,5,that
2,would that,6.059584140777588,courtroom,5,that
4,"the record, would that",7.651193618774414,courtroom,5,that
1,"record,",10.35909652709961,courtroom,3,"record,"
2,"the record,",8.973957061767578,courtroom,3,"record,"
4,"Again, for the record,",6.9344563484191895,courtroom,3,"record,"
1,would,10.050649642944336,courtroom,4,would
2,"record, would",7.399454593658447,courtroom,4,would
4,"for the record, would",7.12923002243042,courtroom,4,would
1,was,10.896289825439453,courtroom,3,was
2,that was,8.553487777709961,courtroom,3,was
4,explain what that was,5.145646572113037,courtroom,3,was
1,intended,8.216140747070312,courtroom,4,intended
2,was intended,2.315830945968628,courtroom,4,intended
4,what that was intended,1.6957204341888428,courtroom,4,intended
1,what,10.599081993103027,courtroom,1,what
2,explain what,6.644986629486084,courtroom,1,what
1,being,10.280539512634277,courtroom,5,being
2,them being,10.590300559997559,courtroom,5,being
4,ever see them being,9.94222354888916,courtroom,5,being
1,them,10.87720012664795,courtroom,4,them
2,see them,7.372186660766602,courtroom,4,them
4,you ever see them,7.7558913230896,courtroom,4,them
1,ever,10.817558288574219,courtroom,2,ever
2,you ever,8.062797546386719,courtroom,2,ever
1,this,10.959673881530762,courtroom,5,this
2,labeled this,9.779735565185547,courtroom,5,this
4,-- you labeled this,9.041970252990723,courtroom,5,this
1,is,11.129858016967773,courtroom,1,is
2,This is,6.711753845214844,courtroom,1,is
1,you,10.660537719726562,courtroom,3,you
2,-- you,6.39027214050293,courtroom,3,you
4,This is -- you,5.796544075012207,courtroom,3,you
1,testimony,6.126471996307373,courtroom,2,testimony
2,gave testimony,5.461874485015869,courtroom,2,testimony
1,about,11.107869148254395,courtroom,3,about
2,testimony about,7.641891956329346,courtroom,3,about
4,You gave testimony about,7.603964805603027,courtroom,3,about
1,in,11.458725929260254,courtroom,5,in
2,drains in,9.24103832244873,courtroom,5,in
4,testimony about drains in,9.742907524108887,courtroom,5,in
1,Pirozzolo,8.406852722167969,courtroom,1,Pirozzolo
2,Mr. Pirozzolo,5.760092735290527,courtroom,1,Pirozzolo
1,you,10.660537719726562,courtroom,3,you
2,asking you,6.757227420806885,courtroom,3,you
4,Mr. Pirozzolo asking you,3.644259452819824,courtroom,3,you
1,about,11.107869148254395,courtroom,5,about
2,questions about,8.120000839233398,courtroom,5,about
4,asking you questions about,7.583403587341309,courtroom,5,about
1,asked,7.645595073699951,courtroom,4,asked
2,Pirozzolo asked,7.112493515014648,courtroom,4,asked
4,that Mr. Pirozzolo asked,6.138244152069092,courtroom,4,asked
1,that,10.947566986083984,courtroom,1,that
2,questioning that,9.023882865905762,courtroom,1,that
1,Mr.,11.020536422729492,courtroom,2,Mr.
2,that Mr.,10.512890815734863,courtroom,2,Mr.
1,what,10.599081993103027,courtroom,5,what
2,us what,7.537762641906738,courtroom,5,what
4,explain for us what,7.210291862487793,courtroom,5,what
1,for,11.576336860656738,courtroom,3,for
2,explain for,8.112053871154785,courtroom,3,for
4,Can you explain for,4.206168174743652,courtroom,3,for
1,you,10.660537719726562,courtroom,1,you
2,Can you,7.312708377838135,courtroom,1,you
1,no,11.925097465515137,courtroom,4,no
2,have no,9.906698226928711,courtroom,4,no
4,time I have no,6.59617805480957,courtroom,4,no
1,have,10.692431449890137,courtroom,3,have
2,I have,7.546214580535889,courtroom,3,have
4,this time I have,8.182537078857422,courtroom,3,have
1,further,10.104958534240723,courtroom,5,further
2,no further,8.439940452575684,courtroom,5,further
4,I have no further,3.264183759689331,courtroom,5,further
1,the,12.734390258789062,courtroom,1,the
2,And the,12.006749153137207,courtroom,1,the
1,thing,10.63368034362793,courtroom,2,thing
2,the thing,5.330539226531982,courtroom,2,thing
1,that,10.947566986083984,courtroom,3,that
2,thing that,8.536663055419922,courtroom,3,that
4,And the thing that,7.407044887542725,courtroom,3,that
1,testimony,6.126471996307373,courtroom,2,testimony
2,your testimony,6.283453464508057,courtroom,2,testimony
1,your,12.634740829467773,courtroom,1,your
2,During your,10.314553260803223,courtroom,1,your
1,earlier,8.8243408203125,courtroom,3,earlier
2,testimony earlier,2.058152914047241,courtroom,3,earlier
4,During your testimony earlier,2.0414388179779053,courtroom,3,earlier
1,any,11.360147476196289,courtroom,2,any
2,there any,9.584423065185547,courtroom,2,any
1,were,11.316572189331055,courtroom,5,were
2,that were,10.17459774017334,courtroom,5,were
4,any drums that were,9.63316535949707,courtroom,5,were
1,there,9.811803817749023,courtroom,1,there
2,Were there,4.873920917510986,courtroom,1,there
1,I,11.117331504821777,courtroom,1,I
2,Like I,5.767459869384766,courtroom,1,I
1,"said,",5.970453262329102,courtroom,2,"said,"
2,"I said,",3.5209577083587646,courtroom,2,"said,"
1,all,11.139111518859863,courtroom,5,all
2,is all,9.316570281982422,courtroom,5,all
4,"said, this is all",7.949716091156006,courtroom,5,all
1,those,11.217927932739258,courtroom,5,those
2,with those,8.75190544128418,courtroom,5,those
